angle_r_elbow_3d,angle_l_elbow_3d,angle_r_shoulder_3d,angle_l_shoulder_3d,angle_r_knee_3d,angle_l_knee_3d,angle_r_hip_3d,angle_l_hip_3d,trunk_lean,r_wrist_to_r_hip,l_wrist_to_l_hip,r_wrist_to_head,l_wrist_to_head,wrist_spread,ankle_spread,hip_to_ankle_r,hip_to_ankle_l,wrist_height_r,wrist_height_l,knee_bend_r,knee_bend_l,wrist_asymmetry,shoulder_asymmetry,vis_r_wrist,vis_l_wrist,vis_r_elbow,elbow_extension_mean,knee_flexion_diff,hip_shoulder_ratio,wrist_height_mean,stance_width,z_wrist_r,z_wrist_l,reach_z_r,reach_z_l,shoulder_tilt_z,wrist_spread_3d,r_wrist_x_off,l_wrist_x_off,r_wrist_y_off,l_wrist_y_off,r_wrist_z_off,r_wrist_x_shoulder_off,r_wrist_y_shoulder_off,wrist_to_shoulder_ratio_r,wrist_to_shoulder_ratio_l,bat_angle_vertical,label,filepath
103.28617814539189,145.2575722341673,48.442678555917794,163.9272439012606,115.23874525385862,133.6829392032982,88.68729005931809,88.06608101289513,0.6093609385950998,0.4374931669547463,1.427825724661518,0.8399242570763368,0.7761871787553869,1.6097210324152278,0.1680505694490695,0.932051869101294,1.1867999327748866,0.5759623050689697,0.2393046021461486,0.0798386335372924,0.084807813167572,-0.179296463727951,-0.1207423210144043,0.3332252204418182,0.7842698097229004,0.1460673809051513,124.2718751897796,18.444193949439565,1.8307676386262983,0.4076334536075592,0.0793120547591912,-0.2065290361642837,-0.3435177505016327,-0.2062761187553405,-0.3432648330926895,0.1466459706425666,1.710390560767768,-0.5441521601396209,0.2125279036687721,0.0316435920890173,-1.3891438949177035,-0.8705415793295772,-0.5370679428011076,0.6977191888341135,0.8021508547650689,0.7503149324676383,87.29979791661526,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\14_cover_-30.jpg
132.54792973412407,163.71253068996884,96.82985826151048,155.96352667804962,152.95721875789346,92.40754394013211,155.179074137755,56.00740410778061,56.3840140519894,0.1481916626018014,0.55904060334903,0.3563064247115601,0.2744443809330427,0.620566719512586,0.1595848006012097,0.3927119570337434,0.4807151861243179,0.589257001876831,0.2958378493785858,0.1011020541191101,0.1326974630355835,0.1753234267234802,-0.042119413614273,0.3576918542385101,0.3805935084819793,0.2638625800609588,148.13023021204646,60.54967481776133,1.6025952668035957,0.4425474256277084,0.1827108524625708,-0.6471236348152161,-0.8094968795776367,-0.6469602510333061,-0.8093334957957268,0.2451392710208892,0.6870277272252252,-0.0909577320756286,-0.4092642089641273,0.168161936819858,-0.3645519076946658,-1.174581412432152,0.1561817482567932,0.332460425082308,0.5414918641418112,0.3715056535089142,79.05986533149921,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\14_cover_30.jpg
142.78148950797774,145.20248629059944,113.88914662204796,142.97280495006677,115.14804873285864,111.26304452660624,121.8820857880521,57.823060241913744,37.65955385708323,0.2115647331319352,0.6143018422671681,0.3635251947654264,0.2913498353683073,0.6489066840207471,0.2567595227151547,0.3878625276558832,0.4941279416136976,0.6191976070404053,0.1975363492965698,0.1353356838226318,0.1521781086921692,0.0065518617630004,-0.1395236849784851,0.8487377166748047,0.3950107097625732,0.3807436525821686,143.99198789928855,3.885004206252418,1.0701817366526394,0.4083669781684875,0.2911133856292165,-0.9407654404640198,-0.9087986350059508,-0.9404186755418776,-0.9084518700838088,0.2811761796474457,0.6507683251349923,-0.2529842459687146,-0.2630658782443174,0.1224741033998342,-0.5263542600811878,-1.4470627761811423,-0.0569410631281186,0.3764947428540596,0.7795698564578164,0.3537186857324914,80.98615795946479,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\14_cover_brightness.jpg
148.89011794060582,142.18870030010942,122.49062440584606,133.97427588860012,153.93824057038512,100.89497863369806,156.47339108748778,57.53750569794811,38.17990577193032,0.1937866329268937,0.5582360416850409,0.3259982886047384,0.2553371664144815,0.5749983221822252,0.2283411353604645,0.3581450995101215,0.448322466621328,0.6145973801612854,0.2017771899700164,0.1414788365364074,0.1509110331535339,0.0102452635765075,-0.1414709389209747,0.3110198080539703,0.5716328620910645,0.1168652698397636,145.53940912035762,53.04326193668706,1.2774315631832822,0.4081872850656509,0.2831370557389415,-1.0427732467651367,-0.9610470533370972,-1.0424557030200958,-0.9607295095920564,0.323275089263916,0.5861509796610059,-0.2309920374845884,-0.2452578029405148,0.098386906057107,-0.476434421355447,-1.4515418218793124,-0.0466923980214014,0.3327590610798581,0.7711068891181266,0.2846132108583034,81.7194634849748,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\14_cover_main.jpg
122.76957116343353,152.72504516009244,49.87150607514554,19.063356750219047,145.2263321414344,145.20429171749225,151.20330095120542,125.15331058437192,42.22965926657748,0.169894780956772,0.3005400412978667,0.6936509409928016,0.4468807607221202,0.2500584582267669,0.1998220170417596,0.7668621836534614,0.8921662404926632,0.6010576486587524,0.5131051540374756,0.1267149448394775,0.1601302623748779,0.0338757634162902,-0.0459473729133605,0.9730307459831238,0.1907442808151245,0.9181690216064452,137.747308161763,0.0220404239421441,3.0318574636891333,0.557081401348114,0.1204451314325571,-0.3752215206623077,-0.2299327850341797,-0.375056479126215,-0.2297677434980869,0.0530187785625457,0.4594724908311206,-0.1602361938122205,-0.2501126021304933,0.163277269979811,-0.0700711042561258,-0.9950692135295603,0.2467661611476553,0.6116716596014034,0.6260503988054144,0.5842824431727471,32.87136982707437,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\14_cover_shear.jpg
100.6668420352021,147.99519137326428,58.39940397697995,160.4579076227837,137.5827504245004,117.51995338175752,135.04164869227435,92.42710274385816,3.763967705734555,0.2093087459911536,0.6251143264015463,0.4976077961813429,0.2031129483281902,0.6922858771068388,0.1932609032349432,0.5291855810830015,0.6815032354548258,0.5597408413887024,0.3003930747509002,0.0863887667655944,0.0868157744407653,-0.1269645094871521,-0.1223004460334777,0.6257587671279907,0.5318618416786194,0.1374622732400894,124.33101670423318,20.062797042742872,2.3123805584235915,0.4300669580698013,0.1596287509773606,-0.4138288199901581,-0.5927974581718445,-0.4136536568403244,-0.5926222950220108,0.2433037757873535,0.8144696710026396,-0.2625668008084165,0.0418254615141972,0.0203069788502798,-0.6014687735554457,-0.9917178661363628,-0.2872336500708312,0.3952497967807681,0.5372318132500256,0.3175472288674265,85.06540957985152,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\15_cover_-30.jpg
130.07126379626484,141.62260601617993,88.53727916433056,142.28234903142896,110.67106530173612,80.43871185734167,103.35960030744604,53.35350825950405,52.29057046467774,0.1161919112199628,0.6764078009726431,0.3738810782989052,0.3152418315574316,0.6890262495725039,0.1129219052173464,0.4082403028390891,0.4618592557743454,0.5801796913146973,0.300378143787384,0.0989209413528442,0.1204998791217804,0.2733682096004486,-0.0511417090892791,0.9157071113586426,0.8376007080078125,0.6615589261054993,135.84693490622237,30.232353444394448,1.1674133214348166,0.4402789175510406,0.1297802927483408,-0.667704701423645,-0.7452990412712097,-0.6675499230623245,-0.7451442629098892,0.1782926619052887,0.7024511130133286,-0.0603263159852862,-0.5418425978460449,0.1405091945624322,-0.3523388985686468,-1.1758359078373193,0.187759834905354,0.3323171885561232,0.5129349272829897,0.4039156048203078,70.20393175697703,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\15_cover_30.jpg
116.19316837331144,136.88333594663652,88.39210600671338,173.6941681991285,117.95742752734138,91.68759074672543,113.32501327407611,69.84713384408492,35.916360417870045,0.1495747366533802,0.4285027910082613,0.2802241617665073,0.1683909135288762,0.431043830997597,0.1043245580197433,0.3211355240071756,0.3758411783124894,0.5990104079246521,0.2336475104093551,0.1333894729614257,0.1472389101982116,0.0345802307128906,-0.1468353569507599,0.7958774566650391,0.1890168339014053,0.2901318371295929,126.53825215997398,26.269836780615933,1.2820716363902165,0.4163289591670036,0.1496813422761342,-1.0336705446243286,-1.169386863708496,-1.0333860367536545,-1.169102355837822,0.3372998833656311,0.4595733217934584,-0.1707352739598091,-0.2113504511315968,0.0896764714151501,-0.3394496075224848,-1.213732705200128,-0.0296168026747682,0.2845068448463813,0.5103682592885587,0.2800873369628479,85.54858465296292,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\15_cover_brightness.jpg
136.70277567700234,153.2206736060941,114.06301400338045,159.87740677154207,155.66624084637337,80.73405519381586,154.63450926553264,56.022328894615896,34.55739002352933,0.1083634478840745,0.4117596218348361,0.2140066664403841,0.162464517753282,0.375986751672886,0.1047356531373044,0.2506424125313669,0.2856122235655571,0.597168505191803,0.1895981431007385,0.1294199824333191,0.1413963437080383,0.1081193685531616,-0.1553512811660766,0.854310929775238,0.6846839189529419,0.4826838076114654,144.96172464154822,74.93218565255751,1.355693686169437,0.3933833241462707,0.1953091885422613,-1.410319447517395,-1.6579917669296265,-1.4100519493222237,-1.657724268734455,0.3687357902526855,0.4360468411743404,-0.1376606972814901,-0.2340671303664084,0.0619201806631252,-0.3014967109274716,-1.2572962709429036,-0.0287977455405578,0.2199773632978674,0.4803839753194754,0.4008115751056031,82.83217148797932,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\15_cover_main.jpg
116.73289764515847,90.38686514981602,38.658157694004906,56.7273586231541,131.4845981288785,145.82112522648424,130.44298091422132,141.56204763396403,38.23315413224872,0.1635475397264059,0.7700317542362597,0.8859981861252816,0.0743762555684161,0.8496215277128191,0.10358363510301,0.91059995918363,0.9734773042054778,0.5964625477790833,0.3271391689777374,0.151151418685913,0.1809620261192321,0.1519383490085601,-0.0388614535331726,0.9019036889076232,0.4072044789791107,0.8006124496459961,103.55988139748726,14.33652709760574,3.3742678213603168,0.4618008583784103,0.0549784141751533,-0.3580469191074371,-0.3368267714977264,-0.3578371671028435,-0.3366170194931328,0.0385970473289489,0.8516196939522664,-0.0936259794135669,-0.5110887581024037,0.1905047294435832,-0.5494828169127457,-0.9831862664802185,0.2940269956961447,0.6825376675590031,0.7319052269648314,0.2024065665122091,63.42378087112488,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\15_cover_shear.jpg
89.03909146590182,76.38287519444714,49.276364716091614,46.09295079860974,126.53010374877636,149.76645796317558,106.74527012395713,133.18700088378765,9.178534110148634,0.9859052692042132,1.087672992695406,0.5167397358328624,0.2548617726603573,0.263926841872739,0.2045172962337634,1.3061734118455577,1.472805982311825,0.3679715991020202,0.3262438774108886,0.0802653431892395,0.1119177937507629,-0.0411491990089416,-0.0290681719779968,0.6503549814224243,0.8003640174865723,0.1789936870336532,82.71098333017449,23.236354214399228,2.16625695853821,0.3471077382564544,0.0735943645603787,0.1064976826310157,-0.1598419547080993,0.1066110171377658,-0.1597286202013492,0.2600073181092739,1.2281656495800275,-0.7604265791819872,-0.5751093673178402,-0.6875961141863738,-0.8755187281736656,0.4801273639780553,-0.6127890493006123,0.2261143973403945,0.6408113967672138,0.5552247143640061,111.42304908482362,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\16_cover_-30.jpg
74.37594124645383,91.36812100940308,40.59934927823137,116.50701644075951,146.25199366851118,140.45005249373833,104.7706528112862,132.6639419278503,67.4894468425402,0.9902296471780574,1.2682179873112869,0.4652371612749693,0.2030542857400678,0.2706522317861565,0.5528307932556132,1.4712516068880537,1.438923422343745,0.4713347852230072,0.4194168746471405,0.1390545666217804,0.166812926530838,0.0259743928909301,-0.0130119025707244,0.7708744406700134,0.736552357673645,0.4688212871551513,82.87203112792847,5.80194117477285,2.580599248344679,0.4453758299350738,0.1899647264298113,0.0099767558276653,-0.2046989649534225,0.0101005807518959,-0.2045751400291919,0.240827664732933,1.0368032934265057,-1.056493885767766,-1.1775908181859498,0.2753899381804645,0.0333400186809257,0.0470905845550619,-0.1503334669241713,0.650929427629502,0.5360621390703448,0.7404985834424684,39.32733737337689,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\16_cover_30.jpg
67.85493517135382,130.8814137477168,48.14588518849171,116.49209091760132,131.5477041272323,107.59075074255996,96.74310119311905,125.95815689122952,38.784354302947946,1.0259773505541958,1.3304242671907447,0.575147492816025,0.2388193277206408,0.3438278080244537,0.9041321229647704,1.425608924245884,1.1141930133657552,0.3952014744281769,0.294379711151123,0.1519136428833007,0.2056085467338562,-0.015583723783493,-0.100709319114685,0.8160204887390137,0.9025399684906006,0.4816855490207672,99.36817445953533,23.956953384672342,2.009374192726844,0.3447905927896499,0.355985147341782,0.0786222890019416,-0.4718379974365234,0.0788261517882347,-0.4716341346502304,0.3863009288907051,1.8867715995289915,-1.144712114512814,-1.0921913433782444,-0.1888438828811526,-0.5286366582168426,0.2656624523770114,-0.5352460615358888,0.5696030264334571,0.5172133114176226,1.0701320978277702,69.88494818824731,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\16_cover_brightness.jpg
97.04352116909624,144.14422258443565,48.087411859981486,114.97250324025396,116.7888772833907,164.8712185468858,101.67301579553582,118.287027365963,37.77364528104709,1.0554680501498273,1.34043506701328,0.5506753431001328,0.2664505497088791,0.3090015792084959,0.4510066704176799,1.1878461578168489,1.5965769024850405,0.3812621533870697,0.2907730340957641,0.1594876646995544,0.202365905046463,-0.0171553492546081,-0.0999485850334167,0.8668422102928162,0.8336045145988464,0.3566400110721588,120.59387187676596,48.08234126349511,2.114337406580433,0.3360175937414169,0.1619748503282152,-0.1210981234908104,-0.6052588224411011,-0.1208810582756996,-0.6050417572259903,0.39823979139328,1.6535033896843536,-1.1597894281166277,-1.1022326985515385,-0.2353657369930197,-0.5389595426530094,-0.4055597048744042,-0.5622208351686472,0.5357471872680237,0.9908109737406144,1.4017272055424834,78.10713925613858,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\16_cover_main.jpg
54.27280695677008,66.63787224635671,46.495942048255614,156.01701034335272,145.5960016583458,141.91852605716232,131.02247436010555,150.55846380176646,44.18349296701769,0.8312516259899306,1.1549272229645595,0.6488042574369437,0.3187244167481079,0.3481923943734348,0.588557917543273,1.486557889759528,1.3514899760384411,0.3984612226486206,0.3056198358535766,0.1854104995727539,0.2164938747882843,0.0360325276851654,-0.022037386894226,0.4665340185165405,0.3457843363285064,0.1693262159824371,60.4553396015634,3.677475601183488,2.8179334748436964,0.3520405292510986,0.2073811781876381,0.1620261073112487,-0.0913818627595901,0.1621070243418216,-0.0913009457290172,0.2640275210142135,0.9519569526768596,-0.8598444804423345,-0.9858254330690508,-0.1995491104488787,-0.5241515489405983,0.5667767061058252,-0.1636977878836227,0.5167270095303799,0.4054191573775317,0.5197470608241956,49.9079758056044,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\16_cover_shear.jpg
98.24063148558092,144.97092565138232,171.8823009879469,136.75014563138438,130.459747891899,149.44789285052525,129.8127577458596,114.22102144542028,10.512531637224264,1.3852969363166812,1.1819852436200848,0.3640191591321876,0.2041375941894328,0.327486439933289,0.5147756650469799,0.861203939006705,1.1670047848217224,0.2012510001659393,0.2703034281730652,0.0794295072555542,0.0813719630241394,0.0573959946632385,0.100253939628601,0.5670185089111328,0.9334703683853148,0.2229529470205307,121.6057785684816,18.98814495862624,0.7552421409562143,0.2357772141695022,0.2538079070419279,-0.2421696335077285,-0.4823769330978393,-0.2419149205088615,-0.4821222200989723,0.1194298565387725,0.9352876952230812,-0.3001120179584134,-0.5094456558604977,-1.3408667922496766,-1.089020020614901,-0.8823077406366209,-0.1513420822251644,-0.5391546869646756,0.7507973703040551,1.0573045746128418,112.94775021919163,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\17_cover_-30.jpg
138.76715219874356,116.74237988327526,152.6046806495441,134.54935795033794,125.48383627608058,149.93454268732165,117.30583263409038,113.15780967198648,65.21778234648085,1.601290075331235,1.6372213424472988,0.4188598637515706,0.3776038028142217,0.1775879156331258,0.752112999070391,1.0556329824146664,1.553787059699286,0.3211228847503662,0.3590752184391022,0.122611790895462,0.1674513816833496,0.0041888654232025,-0.0029497444629669,0.3787043988704681,0.5406683683395386,0.1148626431822776,127.75476604100942,24.45070641124107,0.7686909167274609,0.3400990515947342,0.2882298360179876,-0.0002352179726585,-0.1795360893011093,2.7508125640451908e-05,-0.1792733632028103,0.2281950265169143,0.8526263607500563,-1.5585988375769717,-1.578081219088901,-0.4712167182552854,-0.2947007003148678,0.0001279400850256,-0.6515018295618045,-0.052420642573029,0.8115765898229947,0.7396795688380675,71.70054477729549,cover_drive,D:\Projects\Cricket_Shot_Analyser\notebooks\..\data\raw\cover_drive\17_cover_30.jpg
